wav_id,wav_path,speaker,book,speaker_int
2843-152918-0112,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2843/152918/2843-152918-0112.wav,2843,152918,105
412-126975-0069,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/412/126975/412-126975-0069.wav,412,126975,38
1624-168623-0004,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1624/168623/1624-168623-0004.wav,1624,168623,76
1594-135914-0010,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1594/135914/1594-135914-0010.wav,1594,135914,75
3440-171009-0033,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3440/171009/3440-171009-0033.wav,3440,171009,120
8838-298546-0047,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8838/298546/8838-298546-0047.wav,8838,298546,249
7780-274562-0095,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7780/274562/7780-274562-0095.wav,7780,274562,222
4088-158077-0038,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4088/158077/4088-158077-0038.wav,4088,158077,137
4830-25898-0049,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4830/25898/4830-25898-0049.wav,4830,25898,154
2989-138028-0049,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2989/138028/2989-138028-0049.wav,2989,138028,110
8629-261140-0050,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8629/261140/8629-261140-0050.wav,8629,261140,244
1502-122619-0015,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1502/122619/1502-122619-0015.wav,1502,122619,72
4088-158077-0010,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4088/158077/4088-158077-0010.wav,4088,158077,137
3830-12530-0015,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3830/12530/3830-12530-0015.wav,3830,12530,128
7278-246956-0009,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7278/246956/7278-246956-0009.wav,7278,246956,212
7511-102419-0035,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7511/102419/7511-102419-0035.wav,7511,102419,219
4680-16042-0017,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4680/16042/4680-16042-0017.wav,4680,16042,151
7859-102519-0044,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7859/102519/7859-102519-0044.wav,7859,102519,225
7367-86737-0107,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7367/86737/7367-86737-0107.wav,7367,86737,215
1841-159771-0018,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1841/159771/1841-159771-0018.wav,1841,159771,80
200-124140-0003,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/200/124140/200-124140-0003.wav,200,124140,18
332-128985-0018,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/332/128985/332-128985-0018.wav,332,128985,34
7517-100442-0029,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7517/100442/7517-100442-0029.wav,7517,100442,220
8238-274553-0051,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8238/274553/8238-274553-0051.wav,8238,274553,235
103-1241-0008,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/103/1241/103-1241-0008.wav,103,1241,11
911-130578-0011,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/911/130578/911-130578-0011.wav,911,130578,55
3235-28452-0029,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3235/28452/3235-28452-0029.wav,3235,28452,114
5561-41616-0015,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5561/41616/5561-41616-0015.wav,5561,41616,170
1034-121119-0059,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1034/121119/1034-121119-0059.wav,1034,121119,56
7505-258958-0027,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7505/258958/7505-258958-0027.wav,7505,258958,218
322-124147-0053,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/322/124147/322-124147-0053.wav,322,124147,32
2182-181183-0028,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2182/181183/2182-181183-0028.wav,2182,181183,92
7302-86815-0027,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7302/86815/7302-86815-0027.wav,7302,86815,213
7302-86815-0006,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7302/86815/7302-86815-0006.wav,7302,86815,213
8609-262281-0004,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8609/262281/8609-262281-0004.wav,8609,262281,243
1334-135589-0026,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1334/135589/1334-135589-0026.wav,1334,135589,67
3374-298025-0008,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3374/298025/3374-298025-0008.wav,3374,298025,118
5789-57158-0024,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5789/57158/5789-57158-0024.wav,5789,57158,177
3168-173564-0042,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3168/173564/3168-173564-0042.wav,3168,173564,112
27-124992-0062,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/27/124992/27-124992-0062.wav,27,124992,2
233-134440-0023,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/233/134440/233-134440-0023.wav,233,134440,23
4214-7146-0075,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4214/7146/4214-7146-0075.wav,4214,7146,141
1034-121119-0038,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1034/121119/1034-121119-0038.wav,1034,121119,56
6081-41997-0001,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6081/41997/6081-41997-0001.wav,6081,41997,184
3857-180923-0002,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3857/180923/3857-180923-0002.wav,3857,180923,129
6563-285357-0038,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6563/285357/6563-285357-0038.wav,6563,285357,197
7511-102419-0047,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7511/102419/7511-102419-0047.wav,7511,102419,219
3214-167606-0005,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3214/167606/3214-167606-0005.wav,3214,167606,113
7278-246956-0001,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7278/246956/7278-246956-0001.wav,7278,246956,212
5339-14133-0021,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5339/14133/5339-14133-0021.wav,5339,14133,164
3235-28452-0005,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3235/28452/3235-28452-0005.wav,3235,28452,114
1081-128618-0006,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1081/128618/1081-128618-0006.wav,1081,128618,59
426-122822-0004,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/426/122822/426-122822-0004.wav,426,122822,39
4088-158077-0048,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4088/158077/4088-158077-0048.wav,4088,158077,137
6415-116629-0009,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6415/116629/6415-116629-0009.wav,6415,116629,191
5390-30096-0012,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5390/30096/5390-30096-0012.wav,5390,30096,165
32-21625-0003,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/32/21625/32-21625-0003.wav,32,21625,3
8098-278278-0025,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8098/278278/8098-278278-0025.wav,8098,278278,231
3242-67153-0023,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3242/67153/3242-67153-0023.wav,3242,67153,116
4160-11550-0015,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4160/11550/4160-11550-0015.wav,4160,11550,139
4051-10927-0019,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4051/10927/4051-10927-0019.wav,4051,10927,136
6181-216552-0029,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6181/216552/6181-216552-0029.wav,6181,216552,186
7511-102420-0022,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7511/102420/7511-102420-0022.wav,7511,102420,219
6531-61334-0055,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6531/61334/6531-61334-0055.wav,6531,61334,196
1069-133709-0020,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1069/133709/1069-133709-0020.wav,1069,133709,58
7800-283492-0028,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7800/283492/7800-283492-0028.wav,7800,283492,224
7635-105661-0020,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7635/105661/7635-105661-0020.wav,7635,105661,221
7113-86041-0034,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7113/86041/7113-86041-0034.wav,7113,86041,206
5456-62043-0023,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5456/62043/5456-62043-0023.wav,5456,62043,167
1081-125237-0086,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0086.wav,1081,125237,59
7447-91186-0033,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7447/91186/7447-91186-0033.wav,7447,91186,217
5163-39921-0027,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5163/39921/5163-39921-0027.wav,5163,39921,161
5456-62014-0006,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5456/62014/5456-62014-0006.wav,5456,62014,167
6209-34601-0011,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6209/34601/6209-34601-0011.wav,6209,34601,187
6848-252322-0009,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6848/252322/6848-252322-0009.wav,6848,252322,200
1737-142397-0013,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1737/142397/1737-142397-0013.wav,1737,142397,78
8425-287387-0026,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8425/287387/8425-287387-0026.wav,8425,287387,239
1263-139804-0024,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1263/139804/1263-139804-0024.wav,1263,139804,66
302-123516-0035,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/302/123516/302-123516-0035.wav,302,123516,29
2952-410-0030,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2952/410/2952-410-0030.wav,2952,410,109
3699-47246-0029,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3699/47246/3699-47246-0029.wav,3699,47246,125
5393-19219-0027,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5393/19219/5393-19219-0027.wav,5393,19219,166
233-155990-0009,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/233/155990/233-155990-0009.wav,233,155990,23
1594-135914-0005,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1594/135914/1594-135914-0005.wav,1594,135914,75
87-121553-0008,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/87/121553/87-121553-0008.wav,87,121553,9
1743-142914-0023,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1743/142914/1743-142914-0023.wav,1743,142914,79
2159-179156-0017,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2159/179156/2159-179156-0017.wav,2159,179156,91
332-128985-0063,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/332/128985/332-128985-0063.wav,332,128985,34
1235-135883-0029,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0029.wav,1235,135883,64
8838-298545-0002,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8838/298545/8838-298545-0002.wav,8838,298545,249
3879-174923-0053,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3879/174923/3879-174923-0053.wav,3879,174923,130
1098-133695-0091,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1098/133695/1098-133695-0091.wav,1098,133695,61
4441-76262-0023,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4441/76262/4441-76262-0023.wav,4441,76262,148
2002-139469-0015,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2002/139469/2002-139469-0015.wav,2002,139469,87
909-131045-0043,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/909/131045/909-131045-0043.wav,909,131045,54
1098-133695-0049,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1098/133695/1098-133695-0049.wav,1098,133695,61
307-127540-0014,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/307/127540/307-127540-0014.wav,307,127540,30
1594-135914-0029,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1594/135914/1594-135914-0029.wav,1594,135914,75
8088-284756-0058,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8088/284756/8088-284756-0058.wav,8088,284756,229
1992-141719-0046,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1992/141719/1992-141719-0046.wav,1992,141719,86
229-130880-0086,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/229/130880/229-130880-0086.wav,229,130880,22
3947-13260-0046,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3947/13260/3947-13260-0046.wav,3947,13260,131
1263-138246-0035,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1263/138246/1263-138246-0035.wav,1263,138246,66
8014-280382-0006,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8014/280382/8014-280382-0006.wav,8014,280382,226
6147-34605-0008,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6147/34605/6147-34605-0008.wav,6147,34605,185
8238-274553-0042,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8238/274553/8238-274553-0042.wav,8238,274553,235
4788-94904-0001,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4788/94904/4788-94904-0001.wav,4788,94904,152
211-122425-0026,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/211/122425/211-122425-0026.wav,211,122425,20
8108-280354-0025,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8108/280354/8108-280354-0025.wav,8108,280354,232
4051-11217-0027,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4051/11217/4051-11217-0027.wav,4051,11217,136
6272-70171-0006,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6272/70171/6272-70171-0006.wav,6272,70171,188
6437-66172-0022,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6437/66172/6437-66172-0022.wav,6437,66172,192
2092-145706-0035,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2092/145706/2092-145706-0035.wav,2092,145706,89
1088-129236-0002,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1088/129236/1088-129236-0002.wav,1088,129236,60
298-126790-0029,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/298/126790/298-126790-0029.wav,298,126790,28
8312-279791-0045,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8312/279791/8312-279791-0045.wav,8312,279791,236
3982-178459-0026,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3982/178459/3982-178459-0026.wav,3982,178459,132
1992-141719-0049,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1992/141719/1992-141719-0049.wav,1992,141719,86
1898-145702-0015,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1898/145702/1898-145702-0015.wav,1898,145702,82
730-359-0042,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/730/359/730-359-0042.wav,730,359,50
8975-270782-0081,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8975/270782/8975-270782-0081.wav,8975,270782,250
2007-132570-0046,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2007/132570/2007-132570-0046.wav,2007,132570,88
7226-86965-0009,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7226/86965/7226-86965-0009.wav,7226,86965,210
83-9960-0028,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/83/9960/83-9960-0028.wav,83,9960,8
3807-4955-0015,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3807/4955/3807-4955-0015.wav,3807,4955,127
7780-274562-0047,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7780/274562/7780-274562-0047.wav,7780,274562,222
3214-167606-0029,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3214/167606/3214-167606-0029.wav,3214,167606,113
5678-43301-0014,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5678/43301/5678-43301-0014.wav,5678,43301,172
198-209-0011,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/198/209/198-209-0011.wav,198,209,17
6563-63821-0033,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6563/63821/6563-63821-0033.wav,6563,63821,197
7402-90848-0046,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7402/90848/7402-90848-0046.wav,7402,90848,216
839-130898-0041,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/839/130898/839-130898-0041.wav,839,130898,52
669-129061-0032,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/669/129061/669-129061-0032.wav,669,129061,48
302-123523-0013,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/302/123523/302-123523-0013.wav,302,123523,29
7505-258964-0033,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7505/258964/7505-258964-0033.wav,7505,258964,218
911-130578-0014,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/911/130578/911-130578-0014.wav,911,130578,55
8747-293952-0000,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8747/293952/8747-293952-0000.wav,8747,293952,246
4160-14187-0025,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4160/14187/4160-14187-0025.wav,4160,14187,139
39-121916-0022,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/39/121916/39-121916-0022.wav,39,121916,4
8975-270782-0069,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8975/270782/8975-270782-0069.wav,8975,270782,250
5561-41615-0026,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5561/41615/5561-41615-0026.wav,5561,41615,170
6437-66173-0051,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6437/66173/6437-66173-0051.wav,6437,66173,192
3664-11714-0011,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3664/11714/3664-11714-0011.wav,3664,11714,124
8468-294887-0039,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8468/294887/8468-294887-0039.wav,8468,294887,241
89-218-0014,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/89/218/89-218-0014.wav,89,218,10
2836-5354-0054,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2836/5354/2836-5354-0054.wav,2836,5354,104
8609-283227-0060,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8609/283227/8609-283227-0060.wav,8609,283227,243
2196-170151-0007,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2196/170151/2196-170151-0007.wav,2196,170151,93
1624-168623-0002,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1624/168623/1624-168623-0002.wav,1624,168623,76
5688-41232-0004,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5688/41232/5688-41232-0004.wav,5688,41232,173
3240-131231-0047,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3240/131231/3240-131231-0047.wav,3240,131231,115
625-132118-0016,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/625/132118/625-132118-0016.wav,625,132118,47
1624-142933-0040,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1624/142933/1624-142933-0040.wav,1624,142933,76
7190-90542-0083,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7190/90542/7190-90542-0083.wav,7190,90542,209
201-127786-0075,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/201/127786/201-127786-0075.wav,201,127786,19
4481-17499-0037,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4481/17499/4481-17499-0037.wav,4481,17499,149
6531-61334-0078,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6531/61334/6531-61334-0078.wav,6531,61334,196
2182-181173-0022,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2182/181173/2182-181173-0022.wav,2182,181173,92
8312-279791-0047,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8312/279791/8312-279791-0047.wav,8312,279791,236
8425-291444-0006,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8425/291444/8425-291444-0006.wav,8425,291444,239
40-121026-0025,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/40/121026/40-121026-0025.wav,40,121026,5
2989-138028-0046,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2989/138028/2989-138028-0046.wav,2989,138028,110
226-131533-0028,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/226/131533/226-131533-0028.wav,226,131533,21
4788-294466-0022,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4788/294466/4788-294466-0022.wav,4788,294466,152
831-130739-0057,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/831/130739/831-130739-0057.wav,831,130739,51
